0.000000000000000000e+00 4.958000000000000185e-01
1.000000000000000021e-02 5.138000000000000345e-01
2.000000000000000042e-02 5.117000000000000437e-01
2.999999999999999889e-02 5.305999999999999606e-01
4.000000000000000083e-02 5.332999999999999963e-01
5.000000000000000278e-02 5.479000000000000536e-01
5.999999999999999778e-02 5.436999999999999611e-01
7.000000000000000666e-02 5.543000000000000149e-01
8.000000000000000167e-02 5.574000000000000066e-01
8.999999999999999667e-02 5.703000000000000291e-01
1.000000000000000056e-01 5.794000000000000261e-01
1.100000000000000006e-01 5.814000000000000279e-01
1.199999999999999956e-01 6.016000000000000236e-01
1.300000000000000044e-01 6.005000000000000338e-01
1.400000000000000133e-01 6.015000000000000346e-01
1.499999999999999944e-01 6.020999999999999686e-01
